Year,Month,Day,Hour,Day_of_Week,Weekend,Public_Holiday,Location,Zone_Type,Road_Type,Population_Density,Distance_to_Factory_km,Construction_Level,Season,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Traffic_Density,Vehicle_Count_Per_Hour,Rush_Hour,Industrial_Level,Green_Cover_Percent,Previous_Day_AQI,AQI_US
2024,2,26,18,Monday,No,No,Horana,Suburban,Secondary Road,4140,7.77,Low,Northeast Monsoon,27.2,87.0,34.3,12.5,NW,1010.8,3.91,21699.0,Yes,6,18,56.3,110.4
2024,2,26,22,Monday,No,No,Kotikawatta,Urban,Highway,6773,4.55,High,Northeast Monsoon,28.3,91.1,119.5,10.1,NE,1010.3,3.56,17835.0,No,6,10,88.7,93.9
2024,2,27,4,Tuesday,No,No,Pannipitiya,Suburban,Main Road,5176,5.77,High,Northeast Monsoon,30.5,89.8,28.6,19.7,SW,1011.8,1.47,7487.0,No,6,23,49.0,35.0
2024,2,27,13,Tuesday,No,No,Padukka,Suburban,Secondary Road,5619,6.5,High,Northeast Monsoon,30.1,61.5,46.3,18.1,N,1016.4,2.03,14243.0,No,6,27,59.8,67.7
2024,2,27,14,Tuesday,No,No,Pannipitiya,Suburban,Secondary Road,5664,3.57,Low,Northeast Monsoon,28.6,87.8,53.5,18.1,NW,1002.3,2.37,14137.0,No,7,24,68.6,84.4
2024,2,27,17,Tuesday,No,No,Godagama,Suburban,Secondary Road,5737,3.86,Medium,Northeast Monsoon,27.5,77.0,121.4,10.9,SE,1010.3,3.41,21508.0,Yes,7,25,58.7,83.0
2024,2,27,23,Tuesday,No,Yes,Peliyagoda,Commercial/Industrial,Highway,6759,2.69,High,Northeast Monsoon,27.9,70.0,26.6,14.5,SW,1009.4,1.76,11058.0,No,8,9,105.0,85.5
2024,2,29,16,Thursday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5196,3.59,Low,Northeast Monsoon,26.6,74.4,17.8,11.2,W,1014.5,4.24,26150.0,No,7,16,82.8,115.8
2024,3,1,4,Friday,No,No,Mahara,Urban,Secondary Road,6583,4.22,Low,Inter-monsoon,30.7,76.3,61.2,4.4,SE,1017.7,1.42,7990.0,No,7,20,83.7,69.3
2024,3,1,11,Friday,No,No,Kaduwela,Suburban,Secondary Road,7830,4.78,Low,Inter-monsoon,31.2,76.1,21.9,12.9,W,1015.7,2.5,13968.0,No,7,18,87.5,83.6
2024,3,1,13,Friday,No,No,Nawala,Urban,Secondary Road,5029,2.8,Medium,Inter-monsoon,31.4,86.8,28.0,14.8,SE,1012.3,2.52,16126.0,No,6,17,71.2,93.4
2024,3,2,7,Saturday,Yes,No,Hanwella,Suburban,Main Road,6059,5.15,Medium,Inter-monsoon,33.8,76.7,155.4,15.8,N,1008.1,2.36,13970.0,Yes,4,19,79.0,60.6
2024,3,2,11,Saturday,Yes,No,Koswatta,Suburban,Main Road,5055,1.98,Low,Inter-monsoon,31.7,82.3,149.3,18.7,N,1015.5,1.71,11756.0,No,7,25,68.3,50.4
2024,3,2,18,Saturday,Yes,No,Kaduwela,Suburban,Main Road,6665,3.81,Low,Inter-monsoon,30.8,79.5,86.4,6.7,S,1020.5,2.82,17329.0,Yes,7,16,41.3,92.9
2024,3,3,7,Sunday,Yes,No,Malabe,Suburban,Main Road,5420,5.08,Low,Inter-monsoon,29.1,79.1,62.8,14.1,SE,1009.7,3.15,17210.0,Yes,4,14,56.6,68.0
2024,3,3,9,Sunday,Yes,No,Hokandara,Suburban,Secondary Road,5308,2.95,Low,Inter-monsoon,31.5,82.6,61.5,16.8,W,1006.0,2.71,17855.0,Yes,5,15,35.0,76.1
2024,3,3,17,Sunday,Yes,No,Horana,Suburban,Secondary Road,3613,4.7,High,Inter-monsoon,30.5,78.1,34.3,17.4,NE,1015.2,2.93,15442.0,Yes,7,22,86.0,75.6
2024,3,3,18,Sunday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5864,4.62,Low,Inter-monsoon,27.9,87.7,16.4,14.4,SW,1013.1,3.78,20576.0,Yes,8,11,77.6,112.1
2024,3,4,1,Monday,No,No,Angoda,Suburban,Secondary Road,6765,5.33,Medium,Inter-monsoon,29.6,85.2,34.6,20.3,E,1016.0,1.67,8612.0,No,5,16,35.0,35.2
2024,3,4,5,Monday,No,No,Angoda,Suburban,Main Road,4817,3.57,Low,Inter-monsoon,28.8,94.4,153.9,14.0,SW,1011.9,2.29,12605.0,No,5,13,79.3,65.9
2024,3,4,22,Monday,No,No,Piliyandala,Suburban,Secondary Road,4464,5.64,High,Inter-monsoon,31.9,79.2,26.8,11.2,NW,1010.0,2.72,15136.0,No,4,22,70.0,72.8
2024,3,4,23,Monday,No,Yes,Piliyandala,Suburban,Main Road,5884,6.47,Medium,Inter-monsoon,29.5,85.9,30.6,10.8,N,1010.1,1.57,6875.0,No,6,18,52.0,43.9
2024,3,5,17,Tuesday,No,No,Madiwela,Suburban,Main Road,4846,4.59,Medium,Inter-monsoon,28.9,76.2,60.3,15.7,SW,1012.8,3.68,21719.0,Yes,5,23,53.8,87.2
2024,3,5,20,Tuesday,No,No,Nugegoda,Urban,Main Road,5415,3.66,Medium,Inter-monsoon,29.6,80.3,48.0,22.0,E,1003.2,2.86,16088.0,No,6,17,89.3,85.9
2024,3,5,23,Tuesday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Main Road,7620,3.83,Medium,Inter-monsoon,31.7,84.4,47.8,5.7,NW,1011.5,1.41,11199.0,No,8,21,72.7,65.2
2024,3,6,2,Wednesday,No,No,Athurugiriya,Suburban,Main Road,6016,6.29,High,Inter-monsoon,29.5,72.1,17.5,18.5,SE,1015.4,1.43,7344.0,No,6,23,54.1,35.0
2024,3,6,4,Wednesday,No,No,Nawala,Urban,Secondary Road,6790,3.14,Medium,Inter-monsoon,29.8,82.5,34.7,4.0,N,1009.5,1.5,10008.0,No,7,20,70.0,72.7
2024,3,7,2,Thursday,No,No,Godagama,Suburban,Main Road,5236,7.54,Medium,Inter-monsoon,29.7,87.7,20.1,14.2,SW,1010.3,1.41,5855.0,No,6,17,86.2,69.8
2024,3,7,8,Thursday,No,No,Talawatugoda,Suburban,Secondary Road,3952,5.61,High,Inter-monsoon,31.7,80.5,75.4,12.4,E,1013.6,3.98,22752.0,Yes,8,20,58.4,101.4
2024,3,7,15,Thursday,No,No,Colombo City,Commercial/Industrial,Main Road,7545,2.72,Low,Inter-monsoon,28.7,91.8,16.9,5.7,NE,1013.2,3.42,20878.0,No,7,10,79.7,125.9
2024,3,7,23,Thursday,No,No,Malabe,Suburban,Main Road,6285,5.21,Medium,Inter-monsoon,31.1,79.5,54.3,8.8,N,1008.2,1.73,11084.0,No,7,21,35.0,58.3
2024,3,8,9,Friday,No,No,Koswatta,Suburban,Secondary Road,5484,3.91,High,Inter-monsoon,32.6,87.1,57.7,14.8,E,1010.0,3.44,21671.0,Yes,6,19,56.4,105.6
2024,3,8,11,Friday,No,No,Thalawathugoda,Suburban,Secondary Road,5440,4.43,Low,Inter-monsoon,29.2,92.2,61.6,17.2,W,1015.7,2.14,12812.0,No,6,21,60.1,114.0
2024,3,8,20,Friday,No,No,Kelaniya,Commercial/Industrial,Main Road,9655,3.58,Medium,Inter-monsoon,31.6,81.0,12.8,24.4,S,1008.3,3.55,20987.0,No,8,22,114.3,115.3
2024,3,9,0,Saturday,Yes,No,Kottawa,Suburban,Main Road,6412,6.18,Medium,Inter-monsoon,29.0,83.1,29.9,20.2,E,1011.9,0.93,6481.0,No,6,22,49.8,35.0
2024,3,9,12,Saturday,Yes,No,Kelaniya,Commercial/Industrial,Main Road,6928,0.5,High,Inter-monsoon,31.9,72.3,39.4,11.4,N,1012.2,3.07,16434.0,No,7,18,130.8,99.6
2024,3,9,18,Saturday,Yes,No,Piliyandala,Suburban,Secondary Road,4704,6.63,High,Inter-monsoon,27.1,80.9,106.4,12.9,NW,999.0,3.34,17908.0,Yes,7,18,35.0,72.1
2024,3,10,0,Sunday,Yes,No,Colombo City,Commercial/Industrial,Highway,9679,4.81,Medium,Inter-monsoon,28.3,83.8,175.8,14.2,E,1010.0,1.37,8334.0,No,10,18,141.6,56.8
2024,3,10,2,Sunday,Yes,No,Nawala,Urban,Secondary Road,7427,4.5,Low,Inter-monsoon,28.6,78.4,63.3,14.1,SE,1011.0,1.04,6240.0,No,7,19,63.7,52.9
2024,3,10,4,Sunday,Yes,No,Koswatta,Suburban,Secondary Road,5425,6.17,Low,Inter-monsoon,31.2,88.5,63.6,11.7,NW,1010.3,0.87,6288.0,No,5,15,84.2,35.0
2024,3,10,6,Sunday,Yes,No,Hokandara,Suburban,Main Road,4518,5.65,Medium,Inter-monsoon,28.3,79.4,89.1,11.8,E,1012.5,1.56,8837.0,No,6,16,50.8,54.2
2024,3,10,19,Sunday,Yes,No,Nugegoda,Urban,Secondary Road,7698,1.84,High,Inter-monsoon,30.3,81.6,40.2,12.5,W,1010.6,3.06,20459.0,Yes,6,17,71.1,85.1
2024,3,11,3,Monday,No,No,Colombo City,Commercial/Industrial,Main Road,7638,3.1,High,Inter-monsoon,31.2,81.1,59.4,9.5,N,1009.8,1.75,11041.0,No,8,15,139.2,90.7
2024,3,11,3,Monday,No,No,Horana,Suburban,Secondary Road,4452,6.22,High,Inter-monsoon,29.3,82.6,39.4,5.1,NE,1005.2,1.47,8304.0,No,7,19,95.2,78.8
2024,3,11,9,Monday,No,No,Kesbewa,Suburban,Secondary Road,4690,3.2,Low,Inter-monsoon,29.9,92.6,109.4,6.3,E,1003.4,3.47,22483.0,Yes,7,18,53.1,97.4
2024,3,11,22,Monday,No,No,Koswatta,Suburban,Main Road,5904,5.55,Medium,Inter-monsoon,30.2,76.1,5.8,12.4,SE,1012.0,2.56,15217.0,No,7,21,75.5,76.2
2024,3,12,1,Tuesday,No,No,Madiwela,Suburban,Secondary Road,4262,2.2,High,Inter-monsoon,30.0,68.3,49.1,15.2,NE,1012.0,1.74,7545.0,No,5,20,129.8,62.8
2024,3,12,3,Tuesday,No,No,Kottawa,Suburban,Main Road,5183,3.91,High,Inter-monsoon,30.0,93.0,10.1,14.2,N,1012.7,1.33,7285.0,No,6,18,107.2,62.9
2024,3,12,5,Tuesday,No,No,Rajagiriya,Urban,Secondary Road,6527,5.51,Medium,Inter-monsoon,28.1,96.7,55.8,10.4,NE,1017.8,2.39,14209.0,No,7,7,49.9,82.0
2024,3,13,0,Wednesday,No,No,Talawatugoda,Suburban,Secondary Road,6597,4.77,Medium,Inter-monsoon,30.8,79.4,22.7,8.2,SW,1009.8,1.26,7319.0,No,8,20,46.9,65.3
2024,3,13,2,Wednesday,No,No,Rajagiriya,Urban,Secondary Road,6284,4.61,Low,Inter-monsoon,26.4,86.8,74.5,10.6,N,1008.7,1.5,8295.0,No,7,18,88.5,70.1
2024,3,13,6,Wednesday,No,No,Madiwela,Suburban,Main Road,5114,5.11,Medium,Inter-monsoon,30.5,81.9,44.2,12.8,NE,1008.1,2.01,10396.0,No,7,23,49.3,61.9
2024,3,13,7,Wednesday,No,No,Horana,Suburban,Secondary Road,5896,5.49,Low,Inter-monsoon,32.5,82.7,26.2,12.8,SW,1010.7,3.65,19404.0,Yes,4,16,101.1,110.7
2024,3,13,9,Wednesday,No,No,Kelaniya,Commercial/Industrial,Highway,7795,2.51,High,Inter-monsoon,31.5,88.6,131.4,15.3,N,1008.2,4.3,27060.0,Yes,9,16,80.7,128.5
2024,3,13,10,Wednesday,No,No,Kaduwela,Suburban,Secondary Road,5938,2.93,High,Inter-monsoon,29.5,80.9,78.1,10.6,E,1013.6,2.59,15919.0,No,7,26,74.3,79.1
2024,3,14,0,Thursday,No,No,Godagama,Suburban,Main Road,4945,4.02,Low,Inter-monsoon,29.6,69.9,23.7,11.4,W,1010.9,0.74,7383.0,No,6,22,90.5,64.1
2024,3,14,1,Thursday,No,No,Angoda,Suburban,Secondary Road,4697,4.83,Low,Inter-monsoon,30.3,91.1,58.6,10.4,W,1015.4,1.45,9390.0,No,8,19,105.2,70.9
2024,3,14,10,Thursday,No,No,Hokandara,Suburban,Secondary Road,5978,4.43,High,Inter-monsoon,30.7,71.9,89.2,11.1,N,1008.2,2.31,13145.0,No,4,15,76.6,74.2
2024,3,14,15,Thursday,No,No,Malabe,Suburban,Secondary Road,6018,4.97,High,Inter-monsoon,30.1,87.2,9.6,11.5,W,1007.6,1.99,16024.0,No,7,16,64.3,84.3
2024,3,14,21,Thursday,No,Yes,Maharagama,Urban,Secondary Road,6013,5.06,Medium,Inter-monsoon,27.1,87.0,28.9,9.1,N,1011.1,2.1,13391.0,No,8,18,114.2,90.6
2024,3,16,3,Saturday,Yes,No,Kottawa,Suburban,Secondary Road,5449,4.19,Low,Inter-monsoon,30.3,82.2,149.1,9.0,N,1005.2,0.8,6508.0,No,7,26,63.2,35.0
2024,3,16,9,Saturday,Yes,No,Boralesgamuwa,Suburban,Main Road,6021,7.04,Low,Inter-monsoon,29.0,91.2,47.1,4.6,W,1018.4,2.95,16668.0,Yes,5,23,50.6,79.8
2024,3,16,13,Saturday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5007,4.8,Low,Inter-monsoon,30.3,88.3,19.5,5.4,N,1008.3,1.78,11360.0,No,5,19,41.7,72.2
2024,3,16,20,Saturday,Yes,No,Hanwella,Suburban,Secondary Road,5199,4.66,Medium,Inter-monsoon,30.0,86.1,122.1,3.0,E,1016.2,1.85,11854.0,No,5,21,45.5,49.3
2024,3,17,11,Sunday,Yes,No,Thalawathugoda,Suburban,Secondary Road,6774,5.5,High,Inter-monsoon,28.3,83.5,145.8,13.5,SE,1009.7,1.93,11601.0,No,8,20,58.4,64.9
2024,3,17,17,Sunday,Yes,No,Dehiwala-Mount Lavinia,Urban,Secondary Road,5616,1.27,High,Inter-monsoon,32.9,76.9,48.4,11.6,SE,1012.4,3.63,20051.0,Yes,8,9,58.1,116.4
2024,3,18,14,Monday,No,No,Kelaniya,Commercial/Industrial,Main Road,7901,2.33,Medium,Inter-monsoon,29.9,72.4,90.1,12.8,NE,1010.5,3.1,20180.0,No,10,13,126.5,111.0
2024,3,18,14,Monday,No,No,Koswatta,Suburban,Secondary Road,5976,7.74,Low,Inter-monsoon,30.5,75.1,111.7,12.6,E,1014.5,2.55,14791.0,No,5,29,100.3,73.0
2024,3,18,19,Monday,No,No,Nawala,Urban,Main Road,6976,4.42,Low,Inter-monsoon,29.1,92.9,39.7,9.8,N,1008.4,3.77,24530.0,Yes,7,20,67.1,105.4
2024,3,19,13,Tuesday,No,No,Horana,Suburban,Secondary Road,3841,6.99,Medium,Inter-monsoon,31.6,95.4,157.2,8.8,NE,1010.7,2.34,15024.0,No,5,15,49.7,60.8
2024,3,19,21,Tuesday,No,No,Talawatugoda,Suburban,Secondary Road,5277,5.38,Medium,Inter-monsoon,31.5,80.6,89.6,16.8,W,1016.5,2.71,17568.0,No,8,18,55.6,68.7
2024,3,20,18,Wednesday,No,No,Boralesgamuwa,Suburban,Main Road,4826,6.57,Low,Inter-monsoon,29.7,77.5,53.2,15.9,E,1014.5,3.4,20862.0,Yes,6,22,111.2,107.3
2024,3,20,21,Wednesday,No,No,Madiwela,Suburban,Secondary Road,5813,8.24,High,Inter-monsoon,29.6,87.8,91.3,10.3,E,1004.1,2.24,15483.0,No,5,17,38.9,61.4
2024,3,21,14,Thursday,No,No,Piliyandala,Suburban,Main Road,6091,5.87,Medium,Inter-monsoon,29.6,83.6,98.7,10.9,W,1015.6,2.79,12084.0,No,6,23,76.3,67.4
2024,3,21,21,Thursday,No,No,Boralesgamuwa,Suburban,Secondary Road,5659,4.21,High,Inter-monsoon,29.7,81.3,68.9,12.5,NE,1003.1,2.28,14426.0,No,7,22,41.2,72.9
2024,3,22,2,Friday,No,No,Kolonnawa,Commercial/Industrial,Main Road,7680,3.14,Medium,Inter-monsoon,30.8,76.8,110.5,13.8,E,1010.1,0.97,9147.0,No,8,20,100.5,76.6
2024,3,22,21,Friday,No,No,Nugegoda,Urban,Secondary Road,6646,6.49,Low,Inter-monsoon,31.8,82.3,230.0,15.7,S,1017.7,3.0,15616.0,No,4,24,85.9,71.6
2024,3,23,14,Saturday,Yes,No,Nugegoda,Urban,Secondary Road,4599,5.53,Medium,Inter-monsoon,29.8,84.4,26.7,7.1,S,1010.4,2.3,12844.0,No,6,16,78.9,81.0
2024,3,25,10,Monday,No,No,Nawala,Urban,Secondary Road,5674,5.42,High,Inter-monsoon,31.3,82.8,68.7,8.1,N,1010.4,2.38,16311.0,No,6,19,65.3,81.2
2024,3,26,1,Tuesday,No,No,Horana,Suburban,Main Road,5668,4.6,Medium,Inter-monsoon,28.5,89.3,37.0,15.6,E,1010.8,1.1,8138.0,No,7,17,129.8,60.3
2024,3,26,17,Tuesday,No,No,Kelaniya,Commercial/Industrial,Main Road,7376,4.94,Medium,Inter-monsoon,29.8,63.9,35.4,15.2,NE,1010.0,4.42,27943.0,Yes,9,9,57.4,132.8
2024,3,27,8,Wednesday,No,No,Boralesgamuwa,Suburban,Secondary Road,4533,5.47,Low,Inter-monsoon,29.2,84.7,86.7,9.8,SE,1005.4,3.56,21073.0,Yes,6,17,69.2,95.9
2024,3,28,3,Thursday,No,No,Kaduwela,Suburban,Secondary Road,7003,4.52,Medium,Inter-monsoon,29.8,73.0,66.7,9.7,NW,1010.1,1.5,7258.0,No,5,20,41.4,40.9
2024,3,28,4,Thursday,No,No,Hanwella,Suburban,Main Road,4616,3.61,Medium,Inter-monsoon,29.6,77.8,113.2,12.6,NW,1010.9,0.95,5350.0,No,6,25,91.8,36.8
2024,3,30,1,Saturday,Yes,No,Kolonnawa,Commercial/Industrial,Main Road,8462,2.13,Medium,Inter-monsoon,31.4,87.5,29.5,11.7,N,1011.2,1.51,8127.0,No,10,16,89.2,70.4
2024,3,30,14,Saturday,Yes,No,Kesbewa,Suburban,Secondary Road,5854,3.55,High,Inter-monsoon,30.8,86.4,137.3,11.3,NW,1011.9,1.98,13178.0,No,7,21,65.3,56.3
2024,3,30,19,Saturday,Yes,No,Peliyagoda,Commercial/Industrial,Main Road,8130,3.57,Low,Inter-monsoon,30.6,72.0,29.1,8.8,SE,1005.9,4.07,23846.0,Yes,6,15,68.9,111.5
2024,3,30,23,Saturday,Yes,No,Piliyandala,Suburban,Secondary Road,5277,5.37,Low,Inter-monsoon,30.6,84.3,63.2,20.7,N,1012.1,0.89,9159.0,No,5,18,51.6,35.3
2024,3,31,10,Sunday,Yes,No,Mulleriyawa,Suburban,Main Road,5473,4.82,Low,Inter-monsoon,31.1,84.6,133.6,10.6,N,1015.2,1.69,12373.0,No,6,22,83.6,59.2
2024,4,1,3,Monday,No,No,Madiwela,Suburban,Secondary Road,6492,5.39,Low,Inter-monsoon,30.5,95.8,57.5,13.1,SW,1007.1,1.34,7869.0,No,7,24,35.0,35.0
2024,4,1,5,Monday,No,No,Koswatta,Suburban,Secondary Road,6278,5.59,Medium,Inter-monsoon,31.1,88.2,26.8,17.3,SE,1011.0,2.11,12201.0,No,6,16,81.3,68.1
2024,4,2,20,Tuesday,No,No,Nawala,Urban,Secondary Road,5911,3.87,Medium,Inter-monsoon,29.7,76.7,134.5,10.0,NE,1010.9,2.74,16058.0,No,5,22,71.6,81.6
2024,4,3,3,Wednesday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,5838,2.66,Low,Inter-monsoon,29.1,69.6,65.9,12.9,NW,1006.9,1.7,7784.0,No,6,24,51.7,46.6
2024,4,3,20,Wednesday,No,No,Kesbewa,Suburban,Main Road,6509,4.93,Medium,Inter-monsoon,31.2,80.7,51.7,12.2,SE,1010.5,2.66,14766.0,No,6,18,77.3,73.3
2024,4,4,7,Thursday,No,No,Horana,Suburban,Secondary Road,3813,5.33,Low,Inter-monsoon,28.9,76.8,62.7,15.1,S,1005.3,3.33,20519.0,Yes,7,18,81.6,106.2
2024,4,4,15,Thursday,No,No,Battaramulla,Urban,Secondary Road,5607,4.42,Low,Inter-monsoon,30.0,82.9,74.7,13.0,W,1016.3,2.44,16072.0,No,7,11,64.9,91.7
2024,4,5,2,Friday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6390,4.43,High,Inter-monsoon,30.5,87.1,67.8,16.7,SW,1006.0,1.23,8790.0,No,7,21,78.5,46.7
2024,4,6,4,Saturday,Yes,No,Homagama,Suburban,Secondary Road,6074,4.13,High,Inter-monsoon,32.2,80.3,105.8,10.7,S,1008.5,0.91,6970.0,No,6,19,46.0,35.9
2024,4,6,17,Saturday,Yes,No,Kaduwela,Suburban,Secondary Road,4740,4.86,High,Inter-monsoon,29.6,80.1,31.3,11.3,NE,1009.8,3.19,17949.0,Yes,6,27,86.0,80.6
2024,4,7,9,Sunday,Yes,No,Kesbewa,Suburban,Main Road,4543,7.49,Medium,Inter-monsoon,30.8,90.9,90.7,15.6,NW,1013.2,2.79,15808.0,Yes,5,17,95.3,79.6
2024,4,7,10,Sunday,Yes,No,Godagama,Suburban,Main Road,4213,6.14,High,Inter-monsoon,29.1,90.5,21.8,14.3,W,1009.9,1.98,12111.0,No,4,30,35.0,40.5
2024,4,7,14,Sunday,Yes,No,Pannipitiya,Suburban,Secondary Road,5859,4.29,Low,Inter-monsoon,31.3,82.4,83.3,8.5,SE,1016.9,1.77,11915.0,No,4,20,61.4,63.7
2024,4,8,23,Monday,No,No,Rajagiriya,Urban,Secondary Road,5645,2.9,Low,Inter-monsoon,28.3,92.8,36.5,18.0,E,1008.7,2.1,13522.0,No,7,14,51.6,70.1
2024,4,9,1,Tuesday,No,No,Hokandara,Suburban,Main Road,6203,2.62,Medium,Inter-monsoon,31.5,81.5,25.7,18.4,SE,1007.5,1.71,5574.0,No,7,25,52.4,40.9
2024,4,9,4,Tuesday,No,No,Hokandara,Suburban,Main Road,5536,1.07,High,Inter-monsoon,28.8,85.1,48.2,9.7,E,1008.8,1.2,7115.0,No,8,19,70.1,66.8
2024,4,9,6,Tuesday,No,No,Piliyandala,Suburban,Main Road,5266,4.85,Low,Inter-monsoon,26.8,69.7,112.6,20.0,NW,1010.3,2.13,10638.0,No,4,26,81.7,41.0
2024,4,10,2,Wednesday,No,No,Pannipitiya,Suburban,Secondary Road,4349,3.05,High,Inter-monsoon,28.8,94.8,55.7,20.5,E,1004.5,1.78,7835.0,No,6,22,108.8,51.1
2024,4,10,3,Wednesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,7199,3.97,Medium,Inter-monsoon,28.7,89.6,37.8,16.6,SE,1016.9,1.36,12155.0,No,8,18,93.7,73.0
2024,4,10,9,Wednesday,No,No,Kesbewa,Suburban,Secondary Road,5844,4.99,High,Inter-monsoon,30.8,79.0,8.4,13.6,NW,1007.1,3.58,21415.0,Yes,7,20,51.4,104.0
2024,4,11,22,Thursday,No,No,Malabe,Suburban,Secondary Road,6436,3.02,Medium,Inter-monsoon,30.5,75.5,26.2,11.4,N,1014.9,3.07,15687.0,No,5,20,79.9,78.0
2024,4,12,2,Friday,No,No,Avissawella,Suburban,Main Road,4770,5.85,Low,Inter-monsoon,30.4,71.5,68.5,12.9,N,1002.5,1.33,6683.0,No,7,19,46.8,46.9
2024,4,13,10,Saturday,Yes,No,Hanwella,Suburban,Main Road,4157,4.29,High,Inter-monsoon,30.3,74.9,99.1,10.5,S,1007.0,1.85,8946.0,No,7,23,42.3,52.6
2024,4,16,7,Tuesday,No,No,Colombo City,Commercial/Industrial,Main Road,7349,4.06,High,Inter-monsoon,31.0,85.3,74.5,12.7,E,1011.8,4.7,31277.0,Yes,10,13,137.6,147.9
2024,4,16,9,Tuesday,No,No,Kelaniya,Commercial/Industrial,Main Road,7222,2.83,Medium,Inter-monsoon,32.1,87.3,89.8,8.7,SE,1004.6,4.58,28579.0,Yes,7,15,72.6,131.7
2024,4,16,17,Tuesday,No,No,Nugegoda,Urban,Secondary Road,6116,2.09,Low,Inter-monsoon,30.3,89.4,15.6,15.1,W,1005.8,4.24,27074.0,Yes,6,18,75.5,112.0
2024,4,17,9,Wednesday,No,No,Battaramulla,Urban,Main Road,6463,3.84,High,Inter-monsoon,29.9,95.4,91.4,13.1,NE,1011.6,4.25,23717.0,Yes,6,10,90.9,115.8
2024,4,17,13,Wednesday,No,No,Horana,Suburban,Secondary Road,4554,5.36,Low,Inter-monsoon,32.0,90.1,103.4,11.0,S,1008.1,2.29,13210.0,No,5,22,52.7,47.9
2024,4,17,19,Wednesday,No,No,Maharagama,Urban,Secondary Road,5663,4.5,Medium,Inter-monsoon,29.8,91.2,64.2,15.3,W,1006.6,4.22,23613.0,Yes,6,17,64.0,95.5
2024,4,17,21,Wednesday,No,No,Angoda,Suburban,Secondary Road,5273,3.95,Medium,Inter-monsoon,31.1,85.2,98.8,6.1,SE,1011.3,3.1,15761.0,No,4,21,94.7,69.4
2024,4,18,0,Thursday,No,No,Hokandara,Suburban,Main Road,5437,6.23,Low,Inter-monsoon,30.4,80.3,38.4,17.0,SE,1006.2,1.27,8639.0,No,5,18,43.9,35.0
2024,4,18,16,Thursday,No,No,Colombo City,Commercial/Industrial,Main Road,8812,2.64,High,Inter-monsoon,30.5,84.0,118.4,19.5,N,1013.4,4.79,30692.0,No,9,12,135.3,152.2
2024,4,19,6,Friday,No,No,Dehiwala-Mount Lavinia,Urban,Secondary Road,6598,5.99,Low,Inter-monsoon,28.9,71.7,11.1,13.0,SE,1014.3,1.79,13288.0,No,6,12,89.9,86.3
2024,4,19,16,Friday,No,No,Homagama,Suburban,Main Road,5023,4.88,Medium,Inter-monsoon,32.3,70.9,72.7,13.1,N,1012.1,3.67,22657.0,No,6,20,37.3,90.4
2024,4,19,18,Friday,No,No,Nawala,Urban,Secondary Road,6790,4.01,High,Inter-monsoon,29.6,83.5,53.5,6.9,S,1007.2,4.36,23090.0,Yes,7,21,97.3,138.2
2024,4,20,15,Saturday,Yes,No,Hokandara,Suburban,Main Road,4899,6.4,High,Inter-monsoon,31.2,84.2,42.3,17.4,SE,1011.4,1.68,10935.0,No,6,28,79.7,60.1
2024,4,20,15,Saturday,Yes,No,Talawatugoda,Suburban,Secondary Road,6957,4.14,Medium,Inter-monsoon,30.7,77.2,34.1,11.8,NW,1015.0,1.93,11204.0,No,4,26,67.9,60.3
2024,4,20,18,Saturday,Yes,No,Madiwela,Suburban,Secondary Road,5436,3.5,Low,Inter-monsoon,30.1,75.4,84.6,10.2,SW,1011.4,2.81,17760.0,Yes,9,17,39.5,81.5
2024,4,20,19,Saturday,Yes,No,Hokandara,Suburban,Main Road,5090,3.58,Low,Inter-monsoon,31.7,77.3,108.5,15.3,NE,1009.2,2.94,18179.0,Yes,5,20,57.0,79.3
2024,4,20,20,Saturday,Yes,No,Colombo City,Commercial/Industrial,Highway,9312,2.81,High,Inter-monsoon,28.9,91.2,86.6,10.2,SE,1008.6,3.27,16989.0,No,9,9,146.2,116.6
2024,4,22,7,Monday,No,No,Kaduwela,Suburban,Secondary Road,3878,4.58,Medium,Inter-monsoon,31.7,88.6,32.3,15.5,SE,1014.0,3.42,21250.0,Yes,5,22,56.9,83.5
2024,4,22,9,Monday,No,No,Thalawathugoda,Suburban,Secondary Road,5895,2.17,Low,Inter-monsoon,29.1,85.8,85.2,15.7,SE,1007.8,3.97,22959.0,Yes,5,19,79.5,93.8
2024,4,22,16,Monday,No,No,Kottawa,Suburban,Secondary Road,5625,3.78,Low,Inter-monsoon,29.9,76.7,40.1,7.1,SW,1011.4,3.99,22639.0,No,6,17,67.7,150.8
2024,4,22,18,Monday,No,No,Horana,Suburban,Secondary Road,5483,6.76,Medium,Inter-monsoon,28.7,94.5,123.5,3.9,SE,1016.5,3.34,20905.0,Yes,7,20,58.9,89.0
